·Ó¤ù,ºØÃş,°_ÂI(x¶b),°_ÂI(y¶b),ªø«×,¼e«×
img1180,0,347,63,30,49
img1180,0,294,53,32,66
img1180,0,567,291,29,61
img1180,0,306,495,27,58
img1180,0,351,179,30,61
img1180,0,371,493,25,52
img1180,0,269,494,33,66
img1180,0,426,302,28,59
img1180,0,479,172,30,60
img1180,0,387,304,30,60
img1180,0,336,489,31,58
img1180,0,445,184,26,48
img1180,0,410,174,31,63
img1180,0,348,64,30,48
img1180,0,675,292,29,39
img1180,0,861,10,30,63
img1180,0,781,490,26,47
img1180,0,752,197,30,62
img1180,0,371,493,26,52
img1180,0,427,302,28,59
img1180,0,869,386,26,59
img1180,0,866,83,46,53
img1180,0,817,475,25,58
img1180,0,836,388,28,63
img1180,0,478,172,31,60
img1180,0,903,383,24,58
img1180,0,388,304,30,60
img1180,0,445,184,25,48
img1180,0,410,174,32,63
img1180,0,674,292,29,39
img1180,0,780,490,27,47
img1180,0,751,197,30,62
img1180,0,1122,380,28,60
img1180,0,1219,576,26,56
img1180,0,967,389,25,56
img1180,0,1154,576,24,56
img1180,0,1021,264,25,52
img1180,0,865,83,46,53
img1180,0,1097,463,25,57
img1180,0,1007,9,50,47
img1180,0,966,469,27,57
img1180,0,1091,379,26,57
img1180,0,837,388,28,63
img1180,0,1156,375,27,62
img1180,0,1067,587,60,25
img1180,0,998,380,27,64
img1180,0,998,577,58,25
img1180,0,938,382,24,50
img1180,0,1188,378,28,59
img1180,0,1231,459,26,58
img1180,0,1157,458,25,60
img1180,0,903,383,24,57
img1180,0,1016,63,51,57
img1180,0,1127,458,26,59
img1180,0,1224,379,26,58
img1180,0,1035,464,26,59
img1180,0,1061,380,26,58
img1180,0,1000,463,28,61
img1180,0,1190,467,27,56
img1180,0,1188,574,28,59
img1180,0,1122,380,27,60
img1180,0,1008,9,50,47
img1180,0,1066,587,60,25
img1180,0,997,577,58,25
img1180,0,1267,456,26,55
img1180,0,269,493,33,66
img1180,0,337,489,30,58
img1180,0,836,796,27,59
img1180,0,729,698,62,28
img1180,0,904,793,27,58
img1180,0,709,664,53,23
img1180,0,817,477,25,57
img1180,0,791,797,25,53
img1180,0,716,793,27,61
img1180,0,723,737,61,25
img1180,0,336,488,31,59
img1180,0,752,804,30,50
img1180,0,1133,810,44,64
img1180,0,730,698,62,28
img1180,0,1219,577,26,57
img1180,0,710,664,52,23
img1180,0,1083,820,25,59
img1180,0,1153,575,25,57
img1180,0,1097,463,25,58
img1180,0,1206,683,59,25
img1180,0,1067,588,60,24
img1180,0,1043,817,26,61
img1180,0,998,578,58,26
img1180,0,981,803,25,54
img1180,0,1231,458,26,59
img1180,0,966,468,27,58
img1180,0,1012,794,28,60
img1180,0,1000,464,28,59
img1180,0,1035,463,26,59
img1180,0,1083,820,26,59
img1180,0,1154,575,24,57
img1180,0,1228,724,60,26
img1180,0,1206,684,58,26
img1180,0,1065,588,61,24
img1180,0,997,578,58,26
img1180,0,1267,458,26,54
img1180,0,980,803,25,54
img1180,0,1127,458,25,59
img1181,0,1079,763,30,49
img1181,3,989,775,23,8
img1181,3,34,642,9,14
img1181,3,988,758,24,8
img1181,3,985,784,26,10
img1181,3,42,640,11,15
img1181,0,682,231,24,43
img1181,3,52,637,14,16
img1181,3,411,717,9,19
img1181,3,133,631,14,26
img1181,3,146,630,12,24
img1181,3,428,719,9,22
img1181,3,989,766,24,10
img1181,3,420,717,9,22
img1181,3,440,718,12,23
img1181,0,389,833,29,54
img1181,1,695,65,23,30
img1181,0,862,303,30,54
img1181,0,1211,451,32,56
img1181,0,1183,451,27,53
img1181,0,1043,441,30,57
img1181,0,327,709,66,31
img1181,0,780,258,27,51
img1181,0,355,838,30,57
img1181,0,1126,453,32,54
img1181,0,256,709,66,27
img1181,0,808,309,27,46
img1181,0,158,627,54,30
img1181,0,777,307,29,54
img1181,0,123,791,30,54
img1181,0,281,633,57,26
img1181,0,41,950,39,62
img1181,0,93,784,35,61
img1181,0,667,395,62,31
img1181,0,468,834,30,62
img1181,0,7,923,39,65
img1181,0,1011,444,29,57
img1181,0,808,251,29,57
img1181,0,215,629,60,30
img1181,0,840,251,24,51
img1181,0,69,629,60,26
img1181,0,482,715,75,33
img1181,0,871,254,24,49
img1181,0,321,830,38,64
img1181,0,565,727,54,24
img1181,0,624,731,72,27
img1181,0,1195,676,66,34
img1181,0,178,708,66,27
img1181,1,1301,449,66,31
img1181,1,718,402,69,156
img1181,0,701,730,63,26
img1181,0,672,232,36,56
img1181,0,694,66,24,31
img1181,1,694,65,23,32
img1181,0,781,259,26,49
img1181,0,872,256,23,47
img1181,0,841,254,25,51
img1181,0,810,255,27,54
img1181,0,670,398,60,28
img1181,0,809,310,26,44
img1181,0,778,310,28,52
img1181,0,864,304,27,52
img1181,0,694,66,23,31
img1181,0,1128,456,28,52
img1181,0,1212,452,27,55
img1181,0,1044,442,28,55
img1181,0,1184,452,26,51
img1181,0,671,398,59,28
img1181,0,864,304,28,52
img1181,0,778,310,27,52
img1181,0,1012,445,27,57
img1181,1,1301,451,66,30
img1181,0,47,639,20,17
img1181,3,439,718,14,20
img1181,3,146,631,14,25
img1181,0,385,836,37,52
img1181,0,328,711,76,32
img1181,3,419,718,9,20
img1181,3,426,720,12,20
img1181,3,134,635,11,21
img1181,0,282,635,48,25
img1181,0,258,712,66,24
img1181,0,69,629,61,26
img1181,0,95,787,34,61
img1181,0,356,838,28,55
img1181,0,7,924,38,62
img1181,0,42,951,39,64
img1181,0,468,834,32,64
img1181,0,563,727,54,28
img1181,0,485,717,70,30
img1181,0,215,630,61,28
img1181,0,323,830,37,63
img1181,0,155,627,58,29
img1181,0,327,711,76,32
img1181,3,427,720,12,20
img1181,3,849,740,13,19
img1181,3,873,738,9,15
img1181,0,703,730,61,24
img1181,0,357,838,28,55
img1181,0,627,731,69,29
img1181,0,564,727,55,28
img1181,3,988,791,24,13
img1181,0,1019,762,26,47
img1181,0,1048,761,27,50
img1181,3,986,783,26,12
img1181,3,990,756,23,12
img1181,3,988,764,24,11
img1181,0,1128,455,27,52
img1181,0,1212,452,27,56
img1181,0,1044,444,28,54
img1181,0,1197,680,62,28
img1181,0,1012,446,27,56
img1181,0,1184,451,26,53
img1181,3,989,791,23,13
img1181,3,990,764,23,11
img1181,0,1212,452,27,57
img1181,1,1301,450,66,29
img1182,0,1767,733,152,160
img1182,0,1666,682,132,119
img1182,0,1003,718,86,81
img1182,0,1518,405,159,93
img1182,0,1314,424,180,97
img1182,0,600,562,164,131
img1182,0,389,473,193,142
img1182,0,1065,447,192,108
img1182,0,497,542,161,136
img1182,0,631,565,132,74
img1182,0,500,548,164,91
img1182,0,1055,448,208,106
img1182,0,645,564,118,75
img1182,0,1300,423,208,104
img1182,0,1516,420,83,84
img1182,0,1299,423,210,104
img1182,0,1518,417,135,86
img1182,0,501,553,138,124
img1182,0,497,550,161,128
img1182,0,1000,720,83,64
img1182,0,1059,444,214,110
img1182,0,643,565,120,86
img1182,0,1057,445,215,108
img1183,0,1385,0,27,30
img1183,0,1905,205,14,35
img1183,2,1515,760,12,11
img1183,0,1908,38,12,34
img1183,3,1367,524,20,15
img1183,2,1687,1039,14,14
img1183,2,867,506,12,18
img1183,0,0,988,35,31
img1183,0,1332,520,26,38
img1183,3,1015,305,9,19
img1183,3,1360,533,12,23
img1183,0,1849,77,20,19
img1183,3,1313,548,27,14
img1183,3,175,784,15,27
img1183,3,190,780,15,23
img1183,3,1024,306,9,19
img1183,3,388,765,15,22
img1183,0,1075,391,24,38
img1183,3,1007,305,9,19
img1183,0,1518,347,26,42
img1183,3,1514,759,14,23
img1183,0,616,319,56,23
img1183,0,323,326,29,31
img1183,0,607,768,32,60
img1183,0,1068,514,27,51
img1183,0,1893,48,26,34
img1183,0,909,377,48,30
img1183,0,1021,352,54,15
img1183,1,1102,368,30,58
img1183,0,1276,502,30,54
img1183,0,1017,444,21,41
img1183,0,1248,506,26,57
img1183,0,1222,514,27,56
img1183,0,975,386,26,46
img1183,0,571,773,30,60
img1183,0,70,792,39,65
img1183,0,251,527,33,57
img1183,1,407,334,60,19
img1183,0,1446,798,36,61
img1183,0,845,379,56,22
img1183,1,1384,515,26,38
img1183,0,491,770,33,61
img1183,0,438,778,39,65
img1183,0,1029,500,36,54
img1183,1,1305,509,26,39
img1183,0,1248,611,68,31
img1183,0,1869,51,36,33
img1183,0,80,950,72,30
img1183,0,1552,536,51,30
img1183,0,820,815,63,31
img1183,1,614,293,72,30
img1183,0,250,526,39,55
img1183,1,408,333,58,22
img1183,0,324,329,30,30
img1183,2,869,507,9,17
img1183,0,909,377,49,33
img1183,0,846,378,56,24
img1183,1,407,333,58,22
img1183,0,325,329,29,30
img1183,1,617,297,69,28
img1183,0,616,319,55,25
img1183,3,1025,310,10,15
img1183,3,1008,307,8,17
img1183,3,1017,306,9,19
img1183,0,1077,394,21,35
img1183,0,1017,444,21,40
img1183,0,1068,516,31,51
img1183,0,910,377,50,33
img1183,0,1249,510,26,54
img1183,0,975,387,25,45
img1183,1,1104,371,27,56
img1183,0,1023,352,52,19
img1183,0,1223,515,28,54
img1183,0,1029,502,38,51
img1183,3,1359,533,13,22
img1183,0,1520,347,23,41
img1183,3,1367,526,20,15
img1183,0,1332,522,24,36
img1183,3,1314,549,27,14
img1183,0,1548,538,51,32
img1183,0,1017,446,21,40
img1183,0,1249,509,26,54
img1183,0,1387,0,26,30
img1183,0,1252,612,64,27
img1183,0,1023,352,53,19
img1183,1,1307,509,26,42
img1183,1,1385,520,25,34
img1183,0,1278,502,27,55
img1183,2,1907,205,13,38
img1183,3,1905,201,14,42
img1183,0,1849,75,21,22
img1183,0,1908,41,12,31
img1183,3,1359,533,14,22
img1183,3,1366,526,20,15
img1183,3,1314,549,26,14
img1183,0,1895,50,25,32
img1183,0,1550,537,54,30
img1183,0,1870,53,35,33
img1183,0,1386,0,27,30
img1183,1,1386,520,24,34
img1183,0,82,953,70,29
img1183,3,388,767,15,22
img1183,3,174,784,16,27
img1183,0,251,526,38,55
img1183,3,193,782,13,23
img1183,0,608,768,31,60
img1183,0,70,793,42,64
img1183,0,572,777,30,54
img1183,0,494,769,32,61
img1183,0,439,778,37,64
img1183,0,607,768,33,60
img1183,0,822,815,59,33
img1183,0,1017,445,21,39
img1183,0,1067,516,30,51
img1183,0,1249,508,26,55
img1183,2,1517,760,10,11
img1183,1,1448,800,32,60
img1183,3,1360,533,14,22
img1183,3,1515,759,13,22
img1183,0,1333,522,25,35
img1183,0,1018,445,20,39
img1183,0,1068,516,30,51
img1183,3,1314,548,27,14
img1183,0,1448,801,32,58
img1183,1,1385,518,25,35
img1183,0,1251,613,66,29
img1183,1,1307,510,26,42
img1183,0,1551,538,53,31
img1184,0,45,478,27,11
img1184,2,742,550,6,10
img1184,3,738,551,15,11
img1184,0,1167,518,26,11
img1184,0,1142,522,26,11
img1184,0,1118,526,26,11
img1184,0,1224,509,24,11
img1184,0,1653,395,24,10
img1184,0,1200,512,26,11
img1184,0,1398,432,18,11
img1184,0,123,488,24,14
img1184,0,1529,546,21,15
img1184,0,1370,431,21,14
img1184,1,1289,458,21,15
img1184,3,226,499,12,10
img1184,0,564,138,19,27
img1184,0,549,138,17,23
img1184,0,43,479,29,13
img1184,0,122,489,27,14
img1184,0,550,138,16,23
img1184,0,1226,508,23,11
img1184,0,1169,518,25,11
img1184,0,1144,522,24,11
img1184,0,1119,526,25,11
img1184,0,1201,513,25,12
img1184,0,1226,509,23,10
img1184,0,1399,434,18,11
img1184,0,1530,547,24,16
img1184,0,1119,526,26,11
img1184,1,1290,458,23,15
img1184,0,1371,434,18,12
img1184,0,1652,395,24,10
img1184,0,1372,434,18,12
img1184,3,225,499,13,10
img1184,0,1224,509,23,10
img1184,0,1531,546,25,16
img1184,1,1290,459,23,15
img1184,1,1290,459,22,15
img1185,2,1716,540,18,15
img1185,3,1016,185,15,18
img1185,3,1000,196,15,19
img1185,3,279,619,21,22
img1185,3,301,615,17,22
img1185,3,484,499,20,23
img1185,3,472,510,15,19
img1185,3,1008,189,15,19
img1185,3,452,523,15,19
img1185,3,970,210,18,19
img1185,3,312,602,18,23
img1185,3,435,532,17,19
img1185,0,1705,335,50,56
img1185,0,841,669,45,57
img1185,0,712,472,44,56
img1185,0,570,562,39,49
img1185,1,1092,335,51,77
img1185,0,1612,214,51,57
img1185,0,1657,273,50,57
img1185,0,682,490,42,50
img1185,0,823,409,42,50
img1185,0,793,422,44,51
img1185,0,758,542,48,57
img1185,0,658,514,44,57
img1185,0,730,562,42,50
img1185,0,630,532,44,56
img1185,0,604,551,42,54
img1185,0,1520,97,50,54
img1185,0,406,757,45,57
img1185,0,959,603,44,56
img1185,0,696,763,48,60
img1185,0,517,876,45,60
img1185,0,867,651,48,61
img1185,0,898,638,42,50
img1185,0,522,963,48,65
img1185,0,867,471,38,46
img1185,0,669,594,48,57
img1185,0,483,893,48,61
img1185,0,427,653,45,54
img1185,0,581,642,44,54
img1185,0,552,662,48,60
img1185,0,898,452,45,57
img1185,0,773,453,42,50
img1185,0,743,464,44,54
img1185,0,546,859,48,60
img1185,0,698,572,48,58
img1185,0,835,486,45,54
img1185,0,578,839,48,64
img1185,0,928,619,45,56
img1185,0,751,724,50,61
img1185,0,1203,843,44,54
img1185,0,662,777,45,56
img1185,0,783,707,48,60
img1185,0,610,627,48,60
img1185,0,454,631,47,57
img1185,0,921,431,44,51
img1185,0,635,794,45,60
img1185,0,1124,786,45,61
img1185,0,852,394,42,51
img1185,0,608,817,45,60
img1185,0,1146,760,50,60
img1185,0,786,523,47,57
img1185,0,522,679,48,60
img1185,0,494,697,48,60
img1185,0,1066,824,48,60
img1185,0,468,718,47,58
img1185,0,362,686,48,61
img1185,0,434,735,48,61
img1185,0,641,611,47,57
img1185,0,555,948,45,61
img1185,0,986,587,45,56
img1185,0,540,573,48,60
img1185,0,595,933,48,62
img1185,0,724,747,45,54
img1185,0,460,632,36,7
img1185,3,472,512,15,20
img1185,3,281,620,21,19
img1185,3,484,501,20,22
img1185,3,453,526,18,19
img1185,3,435,532,18,19
img1185,3,312,603,20,25
img1185,3,302,615,15,22
img1185,0,604,552,35,55
img1185,0,570,562,40,48
img1185,0,542,575,47,61
img1185,3,472,512,16,20
img1185,3,483,501,21,22
img1185,0,788,525,48,58
img1185,0,920,432,39,52
img1185,0,714,472,44,56
img1185,0,794,421,44,53
img1185,0,837,485,44,53
img1185,0,658,514,44,56
img1185,0,743,463,45,54
img1185,0,758,541,48,58
img1185,0,825,409,41,50
img1185,0,897,454,46,56
img1185,0,868,470,38,48
img1185,0,631,533,45,54
img1185,0,853,393,41,54
img1185,0,604,552,43,55
img1185,0,730,563,43,52
img1185,0,774,453,43,52
img1185,0,683,491,42,50
img1185,0,697,572,49,60
img1185,2,1174,560,15,20
img1185,3,970,209,19,21
img1185,1,1090,336,55,76
img1185,3,1016,186,15,18
img1185,3,1008,191,15,18
img1185,3,1001,198,16,18
img1185,0,921,431,45,53
img1185,0,836,485,44,53
img1185,0,759,541,48,58
img1185,0,659,514,43,56
img1185,0,898,454,47,56
img1185,0,825,409,42,50
img1185,0,698,572,48,60
img1185,3,1017,186,14,18
img1185,3,1009,191,15,18
img1185,3,1000,199,17,17
img1185,0,1436,0,52,39
img1185,0,1522,96,51,55
img1185,0,1613,212,57,63
img1185,0,1658,272,52,60
img1185,0,1706,336,51,56
img1185,3,471,512,17,20
img1185,3,483,502,21,22
img1185,3,281,620,21,24
img1185,3,302,614,16,23
img1185,3,312,604,19,24
img1185,0,608,819,31,60
img1185,0,570,561,40,49
img1185,0,604,553,35,54
img1185,0,468,718,48,60
img1185,0,578,840,47,64
img1185,0,363,686,48,63
img1185,0,541,573,46,61
img1185,0,495,698,48,60
img1185,0,428,653,44,56
img1185,0,583,643,42,54
img1185,0,455,632,45,59
img1185,0,557,946,46,63
img1185,0,551,661,49,62
img1185,0,547,859,46,62
img1185,0,485,894,48,64
img1185,0,406,756,46,59
img1185,0,521,963,49,66
img1185,0,434,737,48,61
img1185,0,519,877,45,60
img1185,0,522,680,47,59
img1185,3,453,526,17,19
img1185,0,570,562,39,48
img1185,0,682,491,43,50
img1185,0,362,686,48,63
img1185,0,595,934,49,63
img1185,0,541,574,46,60
img1185,0,494,698,48,60
img1185,0,427,653,45,56
img1185,0,898,453,47,58
img1185,0,785,709,48,58
img1185,0,788,524,47,59
img1185,0,556,946,47,63
img1185,0,670,595,47,58
img1185,0,636,793,46,61
img1185,0,869,653,46,62
img1185,0,552,660,48,63
img1185,0,774,451,43,53
img1185,0,484,894,48,64
img1185,0,405,756,46,59
img1185,0,726,745,44,54
img1185,0,605,551,44,54
img1185,0,868,470,38,47
img1185,0,609,819,46,60
img1185,0,612,627,48,61
img1185,0,641,611,46,57
img1185,0,696,765,48,60
img1185,0,841,671,46,57
img1185,0,897,637,44,50
img1185,0,837,485,44,54
img1185,0,758,542,48,58
img1185,0,658,515,44,56
img1185,0,631,534,45,54
img1185,0,730,564,44,51
img1185,0,518,877,46,60
img1185,0,743,463,45,55
img1185,0,524,680,46,59
img1185,0,698,574,48,59
img1185,0,663,777,45,57
img1185,0,714,472,43,56
img1185,0,752,724,50,62
img1185,2,1175,560,14,19
img1185,0,1066,824,48,62
img1185,0,1144,761,51,62
img1185,0,987,587,44,57
img1185,0,1123,786,46,60
img1185,0,1202,843,44,54
img1185,0,784,709,48,58
img1185,0,898,453,47,57
img1185,0,958,604,43,54
img1185,0,788,524,48,59
img1185,0,928,619,46,57
img1185,0,896,637,44,50
img1185,0,641,611,47,58
img1185,0,836,485,44,54
img1185,0,697,765,49,60
img1185,0,759,542,48,58
img1185,0,659,514,43,55
img1185,0,731,564,44,51
img1185,0,744,463,44,55
img1185,0,697,574,49,59
img1185,0,751,724,50,62
img1185,2,1174,560,15,19
img1185,0,1067,824,48,62
img1186,2,420,392,14,16
img1186,2,382,689,18,39
img1186,3,1261,226,12,19
img1186,2,72,256,12,14
img1186,0,1764,210,30,20
img1186,2,1262,224,9,14
img1186,3,499,639,42,30
img1186,0,1188,104,39,18
img1186,3,420,394,15,27
img1186,0,1561,168,39,20
img1186,0,1133,47,42,18
img1186,0,0,452,33,50
img1186,2,567,571,18,38
img1186,3,355,602,23,27
img1186,3,69,256,18,20
img1186,0,1373,288,42,30
img1186,3,443,392,20,29
img1186,2,1522,857,21,35
img1186,0,1203,130,26,19
img1186,2,673,584,18,34
img1186,1,1151,67,45,22
img1186,3,1441,1022,54,39
img1186,2,442,604,18,35
img1186,2,707,618,18,35
img1186,2,915,803,24,45
img1186,3,1498,866,48,34
img1186,2,565,591,14,34
img1186,2,446,390,14,20
img1186,2,723,471,15,19
img1186,0,1536,157,42,20
img1186,2,1453,1013,30,43
img1186,2,356,589,17,30
img1186,2,588,647,24,42
img1186,3,435,614,36,27
img1186,0,1452,378,51,37
img1186,0,1317,243,38,27
img1186,3,724,481,15,27
img1186,0,1214,139,26,22
img1186,2,1885,912,32,42
img1186,0,1346,267,39,29
img1186,0,565,258,36,26
img1186,2,282,698,23,35
img1186,2,481,569,21,39
img1186,0,1639,210,30,22
img1186,0,1285,204,36,27
img1186,0,1682,180,24,23
img1186,0,857,256,35,29
img1186,0,1766,224,45,23
img1186,0,1607,183,27,19
img1186,0,1430,347,45,34
img1186,2,407,606,20,39
img1186,0,0,237,30,35
img1186,0,806,253,38,27
img1186,0,1739,210,30,24
img1186,3,433,756,23,34
img1186,3,906,778,30,39
img1186,2,488,883,24,50
img1186,0,1580,155,45,22
img1186,2,1541,735,18,33
img1186,0,1575,175,33,24
img1186,0,1298,220,39,30
img1186,0,1671,212,26,23
img1186,0,1627,182,30,19
img1186,0,738,254,38,27
img1186,0,279,297,48,39
img1186,2,309,577,21,35
img1186,0,640,256,32,27
img1186,2,322,544,23,35
img1186,0,359,301,45,35
img1186,2,335,601,20,30
img1186,0,1176,95,42,19
img1186,3,634,658,18,38
img1186,3,708,615,42,26
img1186,2,1230,967,27,38
img1186,3,372,693,30,42
img1186,3,427,841,42,42
img1186,3,861,774,24,50
img1186,0,31,384,63,43
img1186,2,204,912,27,42
img1186,0,1730,239,45,23
img1186,1,1393,310,50,38
img1186,3,182,679,36,39
img1186,0,1766,182,39,22
img1186,0,28,447,65,53
img1186,0,79,448,63,51
img1186,3,487,897,29,45
img1186,2,1525,763,27,51
img1186,0,235,446,53,50
img1186,0,1257,377,44,43
img1186,0,1874,261,45,24
img1186,0,683,255,33,26
img1186,2,478,690,23,43
img1186,0,319,300,44,37
img1186,3,322,657,39,30
img1186,0,1813,270,63,30
img1186,0,244,298,42,38
img1186,1,1561,477,75,60
img1186,1,273,432,69,66
img1186,0,341,378,57,47
img1186,0,34,355,57,34
img1186,0,1653,183,32,20
img1186,0,169,301,51,37
img1186,0,214,366,59,54
img1186,1,1488,400,60,50
img1186,0,904,290,63,26
img1186,0,126,294,53,45
img1186,3,1130,651,36,31
img1186,0,1712,187,50,22
img1186,2,1136,643,24,30
img1186,0,1110,231,54,34
img1186,0,124,352,57,38
img1186,3,343,628,30,30
img1186,1,206,580,89,84
img1186,2,493,673,21,43
img1186,3,1862,919,57,38
img1186,0,171,372,48,50
img1186,0,1665,265,45,30
img1186,3,622,598,39,27
img1186,0,1821,183,38,20
img1186,1,426,485,86,122
img1186,0,131,450,71,51
img1186,3,1208,975,57,35
img1186,0,0,920,114,87
img1186,0,1838,526,81,60
img1186,0,576,272,63,27
img1186,0,978,289,63,26
img1186,0,1241,338,39,45
img1186,0,439,279,72,33
img1186,0,740,284,69,34
img1186,0,1323,468,48,49
img1186,0,1613,534,66,50
img1186,0,822,286,72,31
img1186,0,83,592,77,65
img1186,0,1287,414,48,50
img1186,0,147,588,69,65
img1186,0,1385,566,66,68
img1186,0,1665,584,80,64
img1186,0,1350,503,63,65
img1186,1,891,832,174,101
img1186,0,0,791,92,108
img1186,0,87,653,90,83
img1186,0,71,798,90,96
img1186,0,301,494,62,50
img1186,0,150,804,87,99
img1186,2,376,564,20,36
img1186,1,199,576,98,63
img1186,2,485,572,18,39
img1186,2,443,608,24,31
img1186,1,276,436,64,64
img1186,2,564,590,15,35
img1186,2,444,391,16,22
img1186,2,355,592,18,28
img1186,2,336,603,19,28
img1186,1,422,481,91,138
img1186,2,309,577,22,37
img1186,0,0,237,30,46
img1186,3,620,594,19,35
img1186,3,354,602,27,31
img1186,0,31,354,63,36
img1186,2,392,597,16,20
img1186,2,567,572,18,35
img1186,2,324,546,19,36
img1186,0,235,451,54,48
img1186,0,564,256,36,28
img1186,0,80,445,63,53
img1186,0,321,301,42,38
img1186,0,245,298,44,40
img1186,0,33,380,61,47
img1186,0,27,446,64,52
img1186,0,215,363,53,58
img1186,0,129,453,69,48
img1186,0,0,451,39,49
img1186,0,302,495,60,50
img1186,0,358,301,44,37
img1186,0,124,351,59,38
img1186,0,441,282,69,30
img1186,0,344,378,56,47
img1186,0,576,272,63,28
img1186,0,127,294,54,47
img1186,0,171,371,49,53
img1186,0,280,296,48,42
img1186,0,169,300,53,39
img1186,0,837,29,18,17
img1186,2,375,564,21,36
img1186,0,801,67,17,18
img1186,0,755,63,18,21
img1186,2,444,608,23,31
img1186,2,564,590,14,35
img1186,2,444,391,15,22
img1186,2,355,591,17,29
img1186,3,723,474,18,35
img1186,2,335,603,19,29
img1186,3,354,601,28,32
img1186,2,722,473,15,21
img1186,2,391,597,17,20
img1186,2,324,546,20,36
img1186,3,621,596,42,32
img1186,0,741,256,32,28
img1186,0,684,254,32,28
img1186,0,642,259,30,25
img1186,0,808,258,31,24
img1186,0,858,255,32,30
img1186,0,359,301,44,37
img1186,0,737,285,73,32
img1186,0,576,272,64,28
img1186,0,822,286,70,31
img1186,0,1079,0,26,16
img1186,0,754,63,19,21
img1186,3,1261,225,12,22
img1186,1,1045,0,13,12
img1186,0,1045,0,13,11
img1186,0,1175,94,40,20
img1186,2,1262,225,10,13
img1186,0,1069,0,13,7
img1186,0,1205,130,24,19
img1186,0,1113,236,45,30
img1186,0,1186,102,39,20
img1186,0,1215,141,26,20
img1186,0,642,258,30,26
img1186,0,739,256,33,28
img1186,0,1240,338,39,43
img1186,0,808,258,32,24
img1186,0,903,287,64,29
img1186,0,978,289,64,26
img1186,0,1080,0,26,16
img1186,0,1390,307,35,20
img1186,0,1175,94,41,20
img1186,2,1262,224,10,14
img1186,0,1576,156,23,23
img1186,0,1560,170,35,20
img1186,1,1488,401,60,50
img1186,0,1205,130,25,19
img1186,0,1112,236,46,30
img1186,1,1395,310,49,40
img1186,0,1287,204,34,28
img1186,0,1536,154,43,23
img1186,0,1259,380,42,40
img1186,0,1301,222,37,28
img1186,0,1345,270,41,28
img1186,0,1370,289,44,30
img1186,0,1288,413,47,52
img1186,0,1351,505,62,66
img1186,0,1319,244,36,28
img1186,0,1427,346,49,35
img1186,0,1241,338,40,43
img1186,0,1383,566,69,70
img1186,0,979,289,64,26
img1186,0,1455,379,49,37
img1186,0,1323,468,50,47
img1186,0,1674,205,28,14
img1186,0,1675,266,37,23
img1186,0,1683,182,24,20
img1186,0,1664,278,30,19
img1186,0,1822,272,54,28
img1186,0,1672,215,27,21
img1186,0,1765,212,29,20
img1186,0,1640,210,27,23
img1186,0,1765,224,37,23
img1186,1,1488,400,59,51
img1186,0,1739,212,32,24
img1186,0,1609,182,26,19
img1186,0,1576,173,31,29
