EmpId,EmpShift,DeptId,Zone,DateTime,ToolScanTime,Img
EMP321,8:30,DEPT4,AZ,2023-09-14 08:43:00,1.07,AZ_20230914_EMP321
EMP127,8:30,DEPT3,HQ,2023-09-14 08:43:00,0.49,HQ_20230914_EMP127
EMP291,8:30,DEPT1,AZ,2023-09-14 08:43:00,1.02,AZ_20230914_EMP291
EMP035,8:30,DEPT2,HQ,2023-09-14 08:43:00,0.49,HQ_20230914_EMP035
EMP330,8:30,DEPT4,AZ,2023-09-14 08:44:00,1.0,AZ_20230914_EMP330
EMP065,8:30,DEPT3,HQ,2023-09-14 08:44:00,0.44,HQ_20230914_EMP065
EMP042,8:30,DEPT1,HQ,2023-09-14 08:45:00,0.48,HQ_20230914_EMP042
EMP339,8:30,DEPT3,AZ,2023-09-14 08:45:00,0.99,AZ_20230914_EMP339
EMP269,8:30,DEPT4,AZ,2023-09-14 08:46:00,1.06,AZ_20230914_EMP269
EMP080,8:30,DEPT4,HQ,2023-09-14 08:46:00,0.53,HQ_20230914_EMP080
EMP067,8:30,DEPT3,HQ,2023-09-14 08:46:00,0.48,HQ_20230914_EMP067
EMP036,8:30,DEPT4,HQ,2023-09-14 08:46:00,0.5,HQ_20230914_EMP036
EMP303,8:30,DEPT3,AZ,2023-09-14 08:46:00,1.01,AZ_20230914_EMP303
EMP095,8:30,DEPT4,HQ,2023-09-14 08:46:00,0.51,HQ_20230914_EMP095
EMP353,8:30,DEPT2,AZ,2023-09-14 08:46:00,1.06,AZ_20230914_EMP353
EMP059,8:30,DEPT4,HQ,2023-09-14 08:47:00,0.44,HQ_20230914_EMP059
EMP227,8:30,DEPT4,AZ,2023-09-14 08:47:00,1.05,AZ_20230914_EMP227
EMP274,8:30,DEPT4,AZ,2023-09-14 08:47:00,1.04,AZ_20230914_EMP274
EMP282,8:30,DEPT3,AZ,2023-09-14 08:47:00,0.98,AZ_20230914_EMP282
EMP263,8:30,DEPT3,AZ,2023-09-14 08:47:00,1.03,AZ_20230914_EMP263
EMP053,8:30,DEPT4,HQ,2023-09-14 08:47:00,0.47,HQ_20230914_EMP053
EMP257,8:30,DEPT3,AZ,2023-09-14 08:47:00,0.98,AZ_20230914_EMP257
EMP281,8:30,DEPT4,AZ,2023-09-14 08:47:00,1.06,AZ_20230914_EMP281
EMP047,8:30,DEPT4,HQ,2023-09-14 08:48:00,0.52,HQ_20230914_EMP047
EMP034,8:30,DEPT3,HQ,2023-09-14 08:48:00,0.56,HQ_20230914_EMP034
EMP069,8:30,DEPT4,HQ,2023-09-14 08:48:00,0.53,HQ_20230914_EMP069
EMP278,8:30,DEPT4,AZ,2023-09-14 08:48:00,1.02,AZ_20230914_EMP278
EMP109,8:30,DEPT3,HQ,2023-09-14 08:48:00,0.51,HQ_20230914_EMP109
EMP123,8:30,DEPT4,HQ,2023-09-14 08:48:00,0.49,HQ_20230914_EMP123
EMP232,8:30,DEPT3,AZ,2023-09-14 08:48:00,0.99,AZ_20230914_EMP232
EMP231,8:30,DEPT3,AZ,2023-09-14 08:49:00,1.06,AZ_20230914_EMP231
EMP251,8:30,DEPT1,AZ,2023-09-14 08:49:00,1.06,AZ_20230914_EMP251
EMP066,8:30,DEPT1,HQ,2023-09-14 08:49:00,0.44,HQ_20230914_EMP066
EMP083,8:30,DEPT3,HQ,2023-09-14 08:49:00,0.56,HQ_20230914_EMP083
EMP068,8:30,DEPT3,HQ,2023-09-14 08:49:00,0.56,HQ_20230914_EMP068
EMP304,8:30,DEPT4,AZ,2023-09-14 08:49:00,1.07,AZ_20230914_EMP304
EMP267,8:30,DEPT3,AZ,2023-09-14 08:49:00,1.09,AZ_20230914_EMP267
EMP254,8:30,DEPT3,AZ,2023-09-14 08:49:00,1.08,AZ_20230914_EMP254
EMP225,8:30,DEPT4,AZ,2023-09-14 08:49:00,1.09,AZ_20230914_EMP225
EMP033,8:30,DEPT4,HQ,2023-09-14 08:49:00,0.53,HQ_20230914_EMP033
EMP122,8:30,DEPT4,HQ,2023-09-14 08:49:00,0.52,HQ_20230914_EMP122
EMP258,8:30,DEPT4,AZ,2023-09-14 08:50:00,1.02,AZ_20230914_EMP258
EMP288,8:30,DEPT4,AZ,2023-09-14 08:50:00,1.03,AZ_20230914_EMP288
EMP132,8:30,DEPT2,HQ,2023-09-14 08:50:00,0.44,HQ_20230914_EMP132
EMP135,8:30,DEPT1,HQ,2023-09-14 08:50:00,0.53,HQ_20230914_EMP135
EMP350,8:30,DEPT3,AZ,2023-09-14 08:50:00,1.09,AZ_20230914_EMP350
EMP245,8:30,DEPT1,AZ,2023-09-14 08:50:00,0.98,AZ_20230914_EMP245
EMP349,8:30,DEPT2,AZ,2023-09-14 08:50:00,1.05,AZ_20230914_EMP349
EMP351,8:30,DEPT4,AZ,2023-09-14 08:50:00,1.06,AZ_20230914_EMP351
EMP041,8:30,DEPT4,HQ,2023-09-14 08:51:00,0.45,HQ_20230914_EMP041
EMP063,8:30,DEPT3,HQ,2023-09-14 08:51:00,0.55,HQ_20230914_EMP063
EMP062,8:30,DEPT4,HQ,2023-09-14 08:51:00,0.46,HQ_20230914_EMP062
EMP061,8:30,DEPT4,HQ,2023-09-14 08:51:00,0.49,HQ_20230914_EMP061
EMP056,8:30,DEPT2,HQ,2023-09-14 08:51:00,0.52,HQ_20230914_EMP056
EMP085,8:30,DEPT2,HQ,2023-09-14 08:51:00,0.5,HQ_20230914_EMP085
EMP325,8:30,DEPT4,AZ,2023-09-14 08:51:00,1.08,AZ_20230914_EMP325
EMP336,8:30,DEPT3,AZ,2023-09-14 08:51:00,0.98,AZ_20230914_EMP336
EMP118,8:30,DEPT4,HQ,2023-09-14 08:51:00,0.43,HQ_20230914_EMP118
EMP275,8:30,DEPT4,AZ,2023-09-14 08:51:00,1.08,AZ_20230914_EMP275
EMP121,8:30,DEPT4,HQ,2023-09-14 08:51:00,0.41,HQ_20230914_EMP121
EMP277,8:30,DEPT2,AZ,2023-09-14 08:52:00,1.06,AZ_20230914_EMP277
EMP308,8:30,DEPT2,AZ,2023-09-14 08:52:00,1.02,AZ_20230914_EMP308
EMP223,8:30,DEPT1,AZ,2023-09-14 08:52:00,0.99,AZ_20230914_EMP223
EMP345,8:30,DEPT4,AZ,2023-09-14 08:52:00,0.99,AZ_20230914_EMP345
EMP046,8:30,DEPT3,HQ,2023-09-14 08:52:00,0.51,HQ_20230914_EMP046
EMP238,8:30,DEPT3,AZ,2023-09-14 08:52:00,1.04,AZ_20230914_EMP238
EMP314,8:30,DEPT4,AZ,2023-09-14 08:53:00,0.99,AZ_20230914_EMP314
EMP317,8:30,DEPT3,AZ,2023-09-14 08:53:00,1.08,AZ_20230914_EMP317
EMP037,8:30,DEPT4,HQ,2023-09-14 08:53:00,0.52,HQ_20230914_EMP037
EMP328,8:30,DEPT3,AZ,2023-09-14 08:53:00,1.01,AZ_20230914_EMP328
EMP060,8:30,DEPT4,HQ,2023-09-14 08:53:00,0.43,HQ_20230914_EMP060
EMP096,8:30,DEPT4,HQ,2023-09-14 08:53:00,0.52,HQ_20230914_EMP096
EMP297,8:30,DEPT1,AZ,2023-09-14 08:53:00,0.98,AZ_20230914_EMP297
EMP236,8:30,DEPT4,AZ,2023-09-14 08:53:00,0.99,AZ_20230914_EMP236
EMP115,8:30,DEPT3,HQ,2023-09-14 08:53:00,0.45,HQ_20230914_EMP115
EMP073,8:30,DEPT1,HQ,2023-09-14 08:53:00,0.46,HQ_20230914_EMP073
EMP315,8:30,DEPT4,AZ,2023-09-14 08:54:00,1.08,AZ_20230914_EMP315
EMP333,8:30,DEPT2,AZ,2023-09-14 08:54:00,1.01,AZ_20230914_EMP333
EMP270,8:30,DEPT4,AZ,2023-09-14 08:54:00,0.98,AZ_20230914_EMP270
EMP244,8:30,DEPT4,AZ,2023-09-14 08:54:00,1.05,AZ_20230914_EMP244
EMP293,8:30,DEPT4,AZ,2023-09-14 08:54:00,1.02,AZ_20230914_EMP293
EMP250,8:30,DEPT2,AZ,2023-09-14 08:54:00,1.09,AZ_20230914_EMP250
EMP307,8:30,DEPT1,AZ,2023-09-14 08:54:00,0.98,AZ_20230914_EMP307
EMP332,8:30,DEPT3,AZ,2023-09-14 08:55:00,0.99,AZ_20230914_EMP332
EMP272,8:30,DEPT3,AZ,2023-09-14 08:55:00,0.97,AZ_20230914_EMP272
EMP285,8:30,DEPT3,AZ,2023-09-14 08:55:00,0.99,AZ_20230914_EMP285
EMP309,8:30,DEPT4,AZ,2023-09-14 08:55:00,1.04,AZ_20230914_EMP309
EMP076,8:30,DEPT2,HQ,2023-09-14 08:55:00,0.44,HQ_20230914_EMP076
EMP279,8:30,DEPT3,AZ,2023-09-14 08:55:00,1.07,AZ_20230914_EMP279
EMP229,8:30,DEPT4,AZ,2023-09-14 08:55:00,1.08,AZ_20230914_EMP229
EMP222,8:30,DEPT4,AZ,2023-09-14 08:55:00,0.98,AZ_20230914_EMP222
EMP284,8:30,DEPT4,AZ,2023-09-14 08:55:00,1.05,AZ_20230914_EMP284
EMP341,8:30,DEPT3,AZ,2023-09-14 08:55:00,1.01,AZ_20230914_EMP341
EMP237,8:30,DEPT4,AZ,2023-09-14 08:55:00,1.06,AZ_20230914_EMP237
EMP331,8:30,DEPT3,AZ,2023-09-14 08:56:00,1.07,AZ_20230914_EMP331
EMP354,8:30,DEPT3,AZ,2023-09-14 08:56:00,1.01,AZ_20230914_EMP354
EMP299,8:30,DEPT3,AZ,2023-09-14 08:56:00,1.05,AZ_20230914_EMP299
EMP128,8:30,DEPT4,HQ,2023-09-14 08:56:00,0.46,HQ_20230914_EMP128
EMP287,8:30,DEPT1,AZ,2023-09-14 08:56:00,1.07,AZ_20230914_EMP287
EMP264,8:30,DEPT4,AZ,2023-09-14 08:56:00,0.99,AZ_20230914_EMP264
EMP292,8:30,DEPT1,AZ,2023-09-14 08:56:00,1.09,AZ_20230914_EMP292
EMP280,8:30,DEPT1,AZ,2023-09-14 08:56:00,1.01,AZ_20230914_EMP280
EMP322,8:30,DEPT4,AZ,2023-09-14 08:56:00,0.97,AZ_20230914_EMP322
EMP105,8:30,DEPT4,HQ,2023-09-14 08:57:00,0.51,HQ_20230914_EMP105
EMP337,8:30,DEPT4,AZ,2023-09-14 08:57:00,1.07,AZ_20230914_EMP337
EMP334,8:30,DEPT4,AZ,2023-09-14 08:57:00,1.05,AZ_20230914_EMP334
EMP235,8:30,DEPT4,AZ,2023-09-14 08:57:00,0.98,AZ_20230914_EMP235
EMP346,8:30,DEPT4,AZ,2023-09-14 08:57:00,1.07,AZ_20230914_EMP346
EMP276,8:30,DEPT2,AZ,2023-09-14 08:57:00,1.06,AZ_20230914_EMP276
EMP242,8:30,DEPT4,AZ,2023-09-14 08:57:00,1.09,AZ_20230914_EMP242
EMP052,8:30,DEPT4,HQ,2023-09-14 08:57:00,0.43,HQ_20230914_EMP052
EMP255,8:30,DEPT3,AZ,2023-09-14 08:57:00,1.0,AZ_20230914_EMP255
EMP051,8:30,DEPT3,HQ,2023-09-14 08:58:00,0.48,HQ_20230914_EMP051
EMP055,8:30,DEPT2,HQ,2023-09-14 08:58:00,0.41,HQ_20230914_EMP055
EMP296,8:30,DEPT4,AZ,2023-09-14 08:58:00,1.07,AZ_20230914_EMP296
EMP286,8:30,DEPT1,AZ,2023-09-14 08:58:00,0.99,AZ_20230914_EMP286
EMP243,8:30,DEPT3,AZ,2023-09-14 08:58:00,1.02,AZ_20230914_EMP243
EMP305,8:30,DEPT1,AZ,2023-09-14 08:58:00,1.01,AZ_20230914_EMP305
EMP090,8:30,DEPT4,HQ,2023-09-14 08:58:00,0.45,HQ_20230914_EMP090
EMP348,8:30,DEPT4,AZ,2023-09-14 08:58:00,0.98,AZ_20230914_EMP348
EMP318,8:30,DEPT4,AZ,2023-09-14 08:58:00,1.02,AZ_20230914_EMP318
EMP295,8:30,DEPT2,AZ,2023-09-14 08:59:00,0.98,AZ_20230914_EMP295
EMP249,8:30,DEPT3,AZ,2023-09-14 08:59:00,1.05,AZ_20230914_EMP249
EMP268,8:30,DEPT1,AZ,2023-09-14 08:59:00,1.02,AZ_20230914_EMP268
EMP338,8:30,DEPT1,AZ,2023-09-14 08:59:00,1.03,AZ_20230914_EMP338
EMP343,8:30,DEPT4,AZ,2023-09-14 08:59:00,1.03,AZ_20230914_EMP343
EMP306,8:30,DEPT4,AZ,2023-09-14 08:59:00,1.07,AZ_20230914_EMP306
EMP302,8:30,DEPT4,AZ,2023-09-14 08:59:00,1.06,AZ_20230914_EMP302
EMP289,8:30,DEPT2,AZ,2023-09-14 08:59:00,0.99,AZ_20230914_EMP289
EMP300,8:30,DEPT3,AZ,2023-09-14 09:00:00,1.09,AZ_20230914_EMP300
EMP396,9:00,DEPT1,AZ,2023-09-14 09:01:00,1.07,AZ_20230914_EMP396
EMP233,8:30,DEPT2,AZ,2023-09-14 09:01:00,1.01,AZ_20230914_EMP233
EMP239,8:30,DEPT2,AZ,2023-09-14 09:01:00,1.0,AZ_20230914_EMP239
EMP342,8:30,DEPT4,AZ,2023-09-14 09:02:00,1.08,AZ_20230914_EMP342
EMP261,8:30,DEPT4,AZ,2023-09-14 09:02:00,0.99,AZ_20230914_EMP261
EMP360,9:00,DEPT4,AZ,2023-09-14 09:03:00,1.04,AZ_20230914_EMP360
EMP045,8:30,DEPT4,HQ,2023-09-14 09:03:00,0.48,HQ_20230914_EMP045
EMP241,8:30,DEPT4,AZ,2023-09-14 09:04:00,1.01,AZ_20230914_EMP241
EMP040,8:30,DEPT4,HQ,2023-09-14 09:04:00,0.52,HQ_20230914_EMP040
EMP228,8:30,DEPT3,AZ,2023-09-14 09:04:00,1.02,AZ_20230914_EMP228
EMP324,8:30,DEPT4,AZ,2023-09-14 09:04:00,1.05,AZ_20230914_EMP324
EMP377,9:00,DEPT3,AZ,2023-09-14 09:04:00,1.06,AZ_20230914_EMP377
EMP368,9:00,DEPT3,AZ,2023-09-14 09:04:00,0.99,AZ_20230914_EMP368
EMP273,8:30,DEPT2,AZ,2023-09-14 09:05:00,0.99,AZ_20230914_EMP273
EMP400,9:00,DEPT2,AZ,2023-09-14 09:05:00,0.99,AZ_20230914_EMP400
EMP234,8:30,DEPT1,AZ,2023-09-14 09:05:00,1.04,AZ_20230914_EMP234
EMP382,9:00,DEPT4,AZ,2023-09-14 09:05:00,1.05,AZ_20230914_EMP382
EMP375,9:00,DEPT3,AZ,2023-09-14 09:06:00,1.08,AZ_20230914_EMP375
EMP367,9:00,DEPT4,AZ,2023-09-14 09:07:00,1.04,AZ_20230914_EMP367
EMP392,9:00,DEPT3,AZ,2023-09-14 09:07:00,1.01,AZ_20230914_EMP392
EMP385,9:00,DEPT4,AZ,2023-09-14 09:07:00,1.06,AZ_20230914_EMP385
EMP363,9:00,DEPT2,AZ,2023-09-14 09:08:00,1.06,AZ_20230914_EMP363
EMP240,8:30,DEPT3,AZ,2023-09-14 09:08:00,1.08,AZ_20230914_EMP240
EMP358,9:00,DEPT4,AZ,2023-09-14 09:09:00,0.99,AZ_20230914_EMP358
EMP394,9:00,DEPT4,AZ,2023-09-14 09:10:00,0.99,AZ_20230914_EMP394
EMP386,9:00,DEPT4,AZ,2023-09-14 09:11:00,1.06,AZ_20230914_EMP386
EMP362,9:00,DEPT4,AZ,2023-09-14 09:11:00,0.99,AZ_20230914_EMP362
EMP364,9:00,DEPT4,AZ,2023-09-14 09:12:00,1.04,AZ_20230914_EMP364
EMP361,9:00,DEPT4,AZ,2023-09-14 09:13:00,0.99,AZ_20230914_EMP361
EMP371,9:00,DEPT3,AZ,2023-09-14 09:13:00,1.04,AZ_20230914_EMP371
EMP380,9:00,DEPT2,AZ,2023-09-14 09:13:00,0.97,AZ_20230914_EMP380
EMP256,8:30,DEPT2,AZ,2023-09-14 09:13:00,1.06,AZ_20230914_EMP256
EMP393,9:00,DEPT2,AZ,2023-09-14 09:14:00,1.05,AZ_20230914_EMP393
EMP230,8:30,DEPT1,AZ,2023-09-14 09:15:00,1.01,AZ_20230914_EMP230
EMP378,9:00,DEPT4,AZ,2023-09-14 09:17:00,0.99,AZ_20230914_EMP378
EMP373,9:00,DEPT3,AZ,2023-09-14 09:18:00,1.08,AZ_20230914_EMP373
EMP388,9:00,DEPT3,AZ,2023-09-14 09:18:00,1.07,AZ_20230914_EMP388
EMP376,9:00,DEPT4,AZ,2023-09-14 09:19:00,1.02,AZ_20230914_EMP376
EMP391,9:00,DEPT4,AZ,2023-09-14 09:19:00,0.98,AZ_20230914_EMP391
EMP374,9:00,DEPT4,AZ,2023-09-14 09:19:00,1.02,AZ_20230914_EMP374
EMP399,9:00,DEPT1,AZ,2023-09-14 09:20:00,0.99,AZ_20230914_EMP399
EMP390,9:00,DEPT4,AZ,2023-09-14 09:20:00,1.06,AZ_20230914_EMP390
EMP381,9:00,DEPT4,AZ,2023-09-14 09:20:00,0.98,AZ_20230914_EMP381
EMP395,9:00,DEPT4,AZ,2023-09-14 09:20:00,0.98,AZ_20230914_EMP395
EMP355,9:00,DEPT1,AZ,2023-09-14 09:21:00,1.08,AZ_20230914_EMP355
EMP398,9:00,DEPT4,AZ,2023-09-14 09:23:00,1.05,AZ_20230914_EMP398
EMP359,9:00,DEPT4,AZ,2023-09-14 09:23:00,1.02,AZ_20230914_EMP359
EMP387,9:00,DEPT2,AZ,2023-09-14 09:24:00,1.02,AZ_20230914_EMP387
EMP357,9:00,DEPT1,AZ,2023-09-14 09:25:00,1.06,AZ_20230914_EMP357
EMP383,9:00,DEPT1,AZ,2023-09-14 09:25:00,1.09,AZ_20230914_EMP383
EMP397,9:00,DEPT1,AZ,2023-09-14 09:27:00,1.04,AZ_20230914_EMP397
EMP370,9:00,DEPT3,AZ,2023-09-14 09:27:00,1.07,AZ_20230914_EMP370
EMP366,9:00,DEPT1,AZ,2023-09-14 09:27:00,1.09,AZ_20230914_EMP366
EMP356,9:00,DEPT4,AZ,2023-09-14 09:28:00,1.0,AZ_20230914_EMP356
EMP369,9:00,DEPT3,AZ,2023-09-14 09:29:00,0.98,AZ_20230914_EMP369
EMP384,9:00,DEPT4,AZ,2023-09-14 09:29:00,1.07,AZ_20230914_EMP384
EMP379,9:00,DEPT2,AZ,2023-09-14 09:29:00,1.07,AZ_20230914_EMP379
EMP172,9:30,DEPT3,HQ,2023-09-14 09:31:00,0.43,HQ_20230914_EMP172
EMP153,9:30,DEPT3,HQ,2023-09-14 09:31:00,0.53,HQ_20230914_EMP153
EMP198,9:30,DEPT4,HQ,2023-09-14 09:33:00,0.43,HQ_20230914_EMP198
EMP372,9:00,DEPT1,AZ,2023-09-14 09:33:00,0.99,AZ_20230914_EMP372
EMP161,9:30,DEPT4,HQ,2023-09-14 09:34:00,0.45,HQ_20230914_EMP161
EMP195,9:30,DEPT4,HQ,2023-09-14 09:35:00,0.49,HQ_20230914_EMP195
EMP163,9:30,DEPT3,HQ,2023-09-14 09:35:00,0.51,HQ_20230914_EMP163
EMP145,9:30,DEPT2,HQ,2023-09-14 09:35:00,0.56,HQ_20230914_EMP145
EMP165,9:30,DEPT4,HQ,2023-09-14 09:36:00,0.48,HQ_20230914_EMP165
EMP177,9:30,DEPT4,HQ,2023-09-14 09:36:00,0.52,HQ_20230914_EMP177
EMP137,9:30,DEPT4,HQ,2023-09-14 09:37:00,0.43,HQ_20230914_EMP137
EMP160,9:30,DEPT3,HQ,2023-09-14 09:37:00,0.52,HQ_20230914_EMP160
EMP174,9:30,DEPT4,HQ,2023-09-14 09:38:00,0.44,HQ_20230914_EMP174
EMP156,9:30,DEPT4,HQ,2023-09-14 09:38:00,0.5,HQ_20230914_EMP156
EMP162,9:30,DEPT2,HQ,2023-09-14 09:38:00,0.48,HQ_20230914_EMP162
EMP166,9:30,DEPT4,HQ,2023-09-14 09:38:00,0.51,HQ_20230914_EMP166
EMP190,9:30,DEPT3,HQ,2023-09-14 09:39:00,0.43,HQ_20230914_EMP190
EMP142,9:30,DEPT3,HQ,2023-09-14 09:39:00,0.44,HQ_20230914_EMP142
EMP171,9:30,DEPT4,HQ,2023-09-14 09:39:00,0.48,HQ_20230914_EMP171
EMP180,9:30,DEPT4,HQ,2023-09-14 09:40:00,0.51,HQ_20230914_EMP180
EMP184,9:30,DEPT4,HQ,2023-09-14 09:40:00,0.52,HQ_20230914_EMP184
EMP175,9:30,DEPT2,HQ,2023-09-14 09:43:00,0.41,HQ_20230914_EMP175
EMP197,9:30,DEPT4,HQ,2023-09-14 09:43:00,0.44,HQ_20230914_EMP197
EMP152,9:30,DEPT1,HQ,2023-09-14 09:44:00,0.57,HQ_20230914_EMP152
EMP158,9:30,DEPT4,HQ,2023-09-14 09:44:00,0.45,HQ_20230914_EMP158
EMP138,9:30,DEPT1,HQ,2023-09-14 09:44:00,0.49,HQ_20230914_EMP138
EMP155,9:30,DEPT4,HQ,2023-09-14 09:45:00,0.49,HQ_20230914_EMP155
EMP144,9:30,DEPT4,HQ,2023-09-14 09:46:00,0.48,HQ_20230914_EMP144
EMP200,9:30,DEPT4,HQ,2023-09-14 09:46:00,0.46,HQ_20230914_EMP200
EMP182,9:30,DEPT1,HQ,2023-09-14 09:46:00,0.48,HQ_20230914_EMP182
EMP188,9:30,DEPT3,HQ,2023-09-14 09:47:00,0.53,HQ_20230914_EMP188
EMP196,9:30,DEPT1,HQ,2023-09-14 09:47:00,0.49,HQ_20230914_EMP196
EMP194,9:30,DEPT1,HQ,2023-09-14 09:48:00,0.52,HQ_20230914_EMP194
EMP168,9:30,DEPT3,HQ,2023-09-14 09:48:00,0.44,HQ_20230914_EMP168
EMP167,9:30,DEPT2,HQ,2023-09-14 09:48:00,0.52,HQ_20230914_EMP167
EMP149,9:30,DEPT1,HQ,2023-09-14 09:49:00,0.48,HQ_20230914_EMP149
EMP185,9:30,DEPT1,HQ,2023-09-14 09:50:00,0.44,HQ_20230914_EMP185
EMP170,9:30,DEPT3,HQ,2023-09-14 09:50:00,0.53,HQ_20230914_EMP170
EMP140,9:30,DEPT2,HQ,2023-09-14 09:50:00,0.55,HQ_20230914_EMP140
EMP179,9:30,DEPT4,HQ,2023-09-14 09:51:00,0.48,HQ_20230914_EMP179
EMP139,9:30,DEPT4,HQ,2023-09-14 09:51:00,0.46,HQ_20230914_EMP139
EMP154,9:30,DEPT2,HQ,2023-09-14 09:51:00,0.56,HQ_20230914_EMP154
EMP173,9:30,DEPT4,HQ,2023-09-14 09:52:00,0.47,HQ_20230914_EMP173
EMP141,9:30,DEPT1,HQ,2023-09-14 09:53:00,0.47,HQ_20230914_EMP141
EMP181,9:30,DEPT4,HQ,2023-09-14 09:54:00,0.42,HQ_20230914_EMP181
EMP178,9:30,DEPT4,HQ,2023-09-14 09:55:00,0.45,HQ_20230914_EMP178
EMP148,9:30,DEPT4,HQ,2023-09-14 09:56:00,0.44,HQ_20230914_EMP148
EMP193,9:30,DEPT3,HQ,2023-09-14 09:57:00,0.41,HQ_20230914_EMP193
EMP199,9:30,DEPT1,HQ,2023-09-14 09:58:00,0.49,HQ_20230914_EMP199
EMP157,9:30,DEPT2,HQ,2023-09-14 09:59:00,0.52,HQ_20230914_EMP157
EMP186,9:30,DEPT3,HQ,2023-09-14 10:00:00,0.45,HQ_20230914_EMP186
EMP189,9:30,DEPT4,HQ,2023-09-14 10:04:00,0.48,HQ_20230914_EMP189
EMP213,6:30,DEPT1,AZ,2023-09-15 06:35:00,1.09,AZ_20230915_EMP213
EMP210,6:30,DEPT3,AZ,2023-09-15 06:37:00,1.07,AZ_20230915_EMP210
EMP203,6:30,DEPT1,AZ,2023-09-15 06:38:00,1.1,AZ_20230915_EMP203
EMP215,6:30,DEPT2,AZ,2023-09-15 06:40:00,1.05,AZ_20230915_EMP215
EMP205,6:30,DEPT3,AZ,2023-09-15 06:40:00,1.08,AZ_20230915_EMP205
EMP219,6:30,DEPT2,AZ,2023-09-15 06:43:00,1.06,AZ_20230915_EMP219
EMP211,6:30,DEPT4,AZ,2023-09-15 06:44:00,1.07,AZ_20230915_EMP211
EMP207,6:30,DEPT4,AZ,2023-09-15 06:46:00,1.0,AZ_20230915_EMP207
EMP208,6:30,DEPT2,AZ,2023-09-15 06:49:00,1.0,AZ_20230915_EMP208
EMP217,6:30,DEPT3,AZ,2023-09-15 06:51:00,1.02,AZ_20230915_EMP217
EMP214,6:30,DEPT3,AZ,2023-09-15 06:51:00,1.03,AZ_20230915_EMP214
EMP216,6:30,DEPT4,AZ,2023-09-15 06:51:00,1.02,AZ_20230915_EMP216
EMP209,6:30,DEPT1,AZ,2023-09-15 06:52:00,1.04,AZ_20230915_EMP209
EMP204,6:30,DEPT4,AZ,2023-09-15 06:52:00,0.97,AZ_20230915_EMP204
EMP221,6:30,DEPT4,AZ,2023-09-15 06:53:00,1.1,AZ_20230915_EMP221
EMP202,6:30,DEPT1,AZ,2023-09-15 06:53:00,1.03,AZ_20230915_EMP202
EMP220,6:30,DEPT4,AZ,2023-09-15 06:54:00,1.0,AZ_20230915_EMP220
EMP206,6:30,DEPT4,AZ,2023-09-15 06:54:00,1.03,AZ_20230915_EMP206
EMP201,6:30,DEPT4,AZ,2023-09-15 06:56:00,1.01,AZ_20230915_EMP201
EMP212,6:30,DEPT4,AZ,2023-09-15 06:59:00,1.09,AZ_20230915_EMP212
EMP218,6:30,DEPT3,AZ,2023-09-15 07:06:00,1.07,AZ_20230915_EMP218
EMP030,7:30,DEPT3,HQ,2023-09-15 07:31:00,0.5,HQ_20230915_EMP030
EMP025,7:30,DEPT2,HQ,2023-09-15 07:37:00,0.51,HQ_20230915_EMP025
EMP002,7:30,DEPT4,HQ,2023-09-15 07:37:00,0.45,HQ_20230915_EMP002
EMP019,7:30,DEPT2,HQ,2023-09-15 07:38:00,0.54,HQ_20230915_EMP019
EMP023,7:30,DEPT4,HQ,2023-09-15 07:39:00,0.46,HQ_20230915_EMP023
EMP011,7:30,DEPT3,HQ,2023-09-15 07:41:00,0.51,HQ_20230915_EMP011
EMP017,7:30,DEPT4,HQ,2023-09-15 07:41:00,0.57,HQ_20230915_EMP017
EMP001,7:30,DEPT4,HQ,2023-09-15 07:42:00,0.45,HQ_20230915_EMP001
EMP029,7:30,DEPT2,HQ,2023-09-15 07:42:00,0.55,HQ_20230915_EMP029
EMP027,7:30,DEPT4,HQ,2023-09-15 07:42:00,0.52,HQ_20230915_EMP027
EMP004,7:30,DEPT1,HQ,2023-09-15 07:43:00,0.45,HQ_20230915_EMP004
EMP022,7:30,DEPT4,HQ,2023-09-15 07:44:00,0.53,HQ_20230915_EMP022
EMP016,7:30,DEPT4,HQ,2023-09-15 07:45:00,0.56,HQ_20230915_EMP016
EMP031,7:30,DEPT3,HQ,2023-09-15 07:47:00,0.45,HQ_20230915_EMP031
EMP007,7:30,DEPT4,HQ,2023-09-15 07:47:00,0.45,HQ_20230915_EMP007
EMP032,7:30,DEPT4,HQ,2023-09-15 07:47:00,0.45,HQ_20230915_EMP032
EMP009,7:30,DEPT3,HQ,2023-09-15 07:48:00,0.58,HQ_20230915_EMP009
EMP024,7:30,DEPT1,HQ,2023-09-15 07:49:00,0.54,HQ_20230915_EMP024
EMP008,7:30,DEPT4,HQ,2023-09-15 07:51:00,0.54,HQ_20230915_EMP008
EMP018,7:30,DEPT4,HQ,2023-09-15 07:52:00,0.43,HQ_20230915_EMP018
EMP012,7:30,DEPT4,HQ,2023-09-15 07:52:00,0.5,HQ_20230915_EMP012
EMP003,7:30,DEPT3,HQ,2023-09-15 07:53:00,0.48,HQ_20230915_EMP003
EMP021,7:30,DEPT4,HQ,2023-09-15 07:54:00,0.46,HQ_20230915_EMP021
EMP020,7:30,DEPT4,HQ,2023-09-15 07:56:00,0.52,HQ_20230915_EMP020
